Rating,Reviews,Timestamp,Delivery/Dining
1,i asked for a dark roast with an extra shot of espresso. that's not what I've been sent,29 days ago,DELIVERY
4,Milk had no foam,30 days ago,DELIVERY
1,"I ordered a French Vanilla latte with cream cheese bagel to go. The coffee was good, but the take away packing was very bad. No stopper in coffee cup, spilled everything in the bag itself, the cream cheese bagel was not ready. Cream was seperate and bagel was seperate, had to manage and make the whole thing while traveling with a wooden coffee mixer because there was nothing to apply the cream with!",one month ago,DINING
5,"nice place,nice service, delicious coffees",one month ago,DELIVERY
1,Haven’t received the order,one month ago,DELIVERY
1,"the cheese cake was hard and dry, the walking cake and donuts tasted stale. I think I got some old , leftover stuff delivered to me. pls take this up with the store and issue a stern warning...",one month ago,DELIVERY
1,NAN,one month ago,DELIVERY
5,Awesome services,one month ago,DINING
5,NAN,one month ago,DELIVERY
2,Not worth the value i paid for strawberry shake. Not delicious very watery and thin.,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
4,NAN,one month ago,DELIVERY
3,"My friend loved the Hot chocolate, personality I'm not much of a sweet tooth and I found it far too sweet for me.

The cold coffee hit the spot
A great all round refresher for an evening wake me up drunk at work

The Americano, basically brewed as a long black left a bit to be desired, i feel the coffee beans used needed to be a bit different, these were nutty but not much else going on.... tasted better when it cooled down as flavours opened up as opposed to hot, weird.",one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
5,"We had the winter special gingerbread latte and a cheese sandwich recommended by Varsha, it was amazing!",one month ago,DINING
5,NAN,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
1,Wrong order delivered. Received hot coffee and paid for cold,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
4,NAN,one month ago,DELIVERY
1,The donuts were stale and dry,one month ago,DELIVERY
1,"The cheese in the cake was quite hard and didn't have the softness of a cheesecake. Additionally, there was a minimal presence of Lotus Biscoff, and the overall taste didn't resemble a Biscoff cheesecake.",one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
4,NAN,one month ago,DELIVERY
1,NAN,one month ago,DELIVERY
4,NAN,one month ago,DELIVERY
3,NAN,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
1,NAN,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
5,Good staff service,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
5,"Staff was really kind and helpful.
Appreciate their hospitality",one month ago,DELIVERY
5,"Great service, very approchable. Frozen French Vanilla is a must try.",one month ago,DINING
5,"Great service. Loved their signature frozen French Vanilla.
Thank you for the service Bharti!
Will visit again soon. Definitely recommend this place for a nice cup of coffee.",one month ago,DINING
5,Perfect place to have your coffee and relax. The ambience is quite pleasant and Bharti (Bebo) is such a lovely person to talk to. Very kind. Fantastic customer service. well done tim horton,one month ago,DINING
5,NAN,one month ago,DELIVERY
5,NAN,one month ago,DINING
5,This is Mr. Salem Shaikh here. Lovely ambience and food and as well as the Cappuccino... Smart and Talented Staff Ms. Varsha is professional too... Love to visit next time 🥰😍🥰,one month ago,DINING
5,"All time favourite place.. the staff and their service is really v good.. highly appreciated, their staff mr Salman shaikh.. always on toes for customers..!",one month ago,DINING
5,"The latte was fantastic, love the place and the service is great. Thanks to Salman",one month ago,DINING
5,"Salman was a very friendly host. gave us very good suggestions and service.
would highly appreciate if you started serving decaf coffees as well.",one month ago,DINING
4,"Good place with decent food and service
Hot chocolate was good. Cottage cheese sandwiches could be less spicy.",one month ago,DINING
1,"Please make better coffees than Stabucks, Blue Tokai or 3rd Wave. My fav are 3rd Wave and Blue Tokai.
this is Bakwaas at the best.
I think all Bandra wanabees driving up the reviews.

Had French Vanilla, French Vanilla with Espresso and 5 cheese sandwich. Both drinks were most recommended and were Bakwaas with capital B.",one month ago,DINING
1,NAN,one month ago,DELIVERY
1,Got delivered a stale croissant. Very hard. Impossible to eat,one month ago,DELIVERY
5,"Salman the Barista treated me sooo nicely, I got the perfect order, best reccomendations to eat, and I had a perfect time because of good service",one month ago,DINING
5,"Really liked the ambience and the food & service.
Salman helped to know the Store better and very polite. would love to visit again.",one month ago,DELIVERY
3,No extra sugar sachet has given,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
4,NAN,one month ago,DELIVERY
5,"The food & service was quite good. We tried the chicken tikka croissant, bbq chicken padiana, and timbits. Also we tried their winter special gingerbread frappuccino which was quite flavorful & their signature Frozen vanilla cold coffee has become my new favourite for now. The food was yummy too. One of our drink got spilled by my mistake & when it came to their notice they offered a free refill. Also it is a work friendly place with proper wifi access to the customers & charging points as well .",one month ago,DINING
5,A great cup if hot chocolate,one month ago,DINING
1,"Chicken puff was delivered in a box with green stamp on it.
My vegetarian friend ended up eating some chicken becuae of that!",one month ago,DELIVERY
5,the ginger bread latte was really nice and the food is really filling and good,one month ago,DELIVERY
1,NAN,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
5,Great coffee with excellent service by Bharti,one month ago,DINING
5,"I recently tried Tim Hortons' Christmas special menu, and it was a delightful experience. The pesto bread had a perfect balance of flavors, with the aromatic pesto complementing the soft texture of the bread.
The popcorn latte was a unique and surprisingly tasty choice. The combination of popcorn and coffee might sound unusual, but the sweet and salty notes blended well, creating a memorable drink that I would recommend trying.
The stollen bread was a festive treat that added a touch of holiday spirit. The rich, fruity filling and powdered sugar coating made it a comforting and indulgent option during the holiday season.
Overall, Tim Hortons' Christmas special menu impressed me with its...read more",one month ago,DINING
5,Enjoyed the coffee... french vanilla,one month ago,DELIVERY
5,a good taste and a value for money cafe . a must visit,one month ago,DELIVERY
4,NAN,one month ago,DELIVERY
5,food was up to the mark as well as the service of the staff,one month ago,DINING
5,coffee over here tastes amazing,one month ago,DELIVERY
5,Very helpful staff. Food was very tasty.,one month ago,DELIVERY
5,Quite tasty drinks....the Java chip vanilla is really tasty,one month ago,DELIVERY
5,Best,one month ago,DINING
5,I really liked the French vanilla coffee...I is worth tasting!,one month ago,DELIVERY
5,Loved it!,one month ago,DELIVERY
5,NAN,one month ago,DELIVERY
5,Loved the food and the friendly staff!,one month ago,DINING
5,sandwich is very cheesy and tasty I really like it and also bevarage are too good Frozen French vanilla,one month ago,DINING
5,food wash very good I enjoyed my order 🤤🤤🤤🤤,one month ago,DINING
5,I really enjoyed the timbits and the coffee! Thank you!,one month ago,DINING
5,Loved the java chip capp but the vanilla capp was little too sweeter,one month ago,DELIVERY
5,Good food and excellent service ⭐️,one month ago,DELIVERY
5,"great food , donuts were amazing",one month ago,DELIVERY
5,Good service,2 months ago,DINING
5,their gingerbread cold coffee is divine. their service is good. special thanks to Richa.🥤,2 months ago,DINING
5,it's nice experience,2 months ago,DELIVERY
5,very nice food and service,2 months ago,DINING
5,"Best Quality coffee, must visit",2 months ago,DINING
5,"I have always been a fond of Tim Hortons and they have exceeded expectations with their amazing food and ofcourse their beautiful French Vanilla!

Absolutely love their Mushroom Melt and their Donuts!

They also have some Christmas specials currently which are absolutely brilliant! So so good!


Must Visit!",2 months ago,DELIVERY
3,Vanilla cold brew and frozen French Vanilla were both very sweet.,2 months ago,DELIVERY
5,"Genuine friendly staff, please anyone with harsh comments about them show some love",2 months ago,DINING
5,Great Place!! Excellent service! The Ambience is laidback and relaxed. Good place to unwind and chill.,2 months ago,DINING
5,"The food was just amazing!! We tried their winter special ‘Gingerbread cold coffee’ and it tasted delicious. The staff was also very sweet and cooperative!! Had a great time, will surely suggest everyone to visit this branch.",2 months ago,DINING
5,bahut accha hai,2 months ago,DINING
3,"Tim Hortons consistently delivers a delightful experience with its freshly brewed coffee, diverse menu options, and friendly service. The iconic Canadian chain's commitment to quality and affordability makes it a go-to choice for those seeking a comforting and satisfying dining experience.",2 months ago,DELIVERY
5,NAN,2 months ago,DINING
5,"The staff are very casual… they gave the wrong order inspite us repeating atleast 3ice. And the lady who took the order n then lied to cover it up.

We requested for the rice bowl order to be packed… they put whatever fit in the box n threw out the rest. So not the order we paid for.

Wen we confronted her n front of her manager… she flatly denied n lied.

They definitely need to train their staff on Customer Service",2 months ago,DINING
5,really bad drink. threw it after 5 sips,2 months ago,DINING
5,"Great Food, the entire staff, including Varsha, is quite friendly. Totally recommended.",2 months ago,DINING
4,NAN,2 months ago,DELIVERY
1,Very helpful staff and great coffee experience. Both Mayank and Varsha were very helpful.,2 months ago,DELIVERY
1,quite nice ambience with good staff worth it,2 months ago,DINING
1,NAN,2 months ago,DELIVERY
5,Missing items and no resolution provided.,2 months ago,DINING
5,NAN,2 months ago,DELIVERY
5,great coffee and food,2 months ago,DINING
5,Excellent food quality and good ambience,2 months ago,DELIVERY
1,NAN,2 months ago,DELIVERY
1,Good,2 months ago,DELIVERY
5,Vry pleasant place!!!Vry good staff specially Bavini and chandrika…!,2 months ago,DELIVERY
5,the hot chocolate was delivered cold.,2 months ago,DINING
5,NAN,2 months ago,DELIVERY
5,NAN,2 months ago,DELIVERY
5,amazing place and premium experience. Will definitely visit again.,2 months ago,DINING
5,This place had an amazing vibe to it. Especially loved the hot chocolate with egg sandwich. Good place for friends meetup.,2 months ago,DINING
1,It was a great experience. The timbits and french vanilla is amazing! They also offered us coffee tasting session which was so good! Would look to visit again!,2 months ago,DELIVERY
4,"it was an amazing experience, the staff offered us coffee tasting and also gave us information about the different types of coffee beans which was very interesting. would love to come again!",2 months ago,DELIVERY
5,NAN,2 months ago,DELIVERY
5,People were sweet and place was very comfortable,2 months ago,DINING
5,It was very friendly,2 months ago,DINING
5,"Genuinely expected the service to be better. The staff was surfacially very polite, said their hellos, but were very brash and unwelcoming, especially those taking the order.",2 months ago,DINING
5,NAN,2 months ago,DINING
5,"Appreciate the staff and well spoken

Specially Mr.Mayank",2 months ago,DELIVERY
5,appreciate the service and the variety offered here!!,2 months ago,DINING
5,"great service, decent ambiance not to crowded great taste",2 months ago,DINING
2,NAN,2 months ago,DINING
5,Had a great time here!,2 months ago,DELIVERY
5,NAN,2 months ago,DINING
5,"Great service provided by Kausar.
Great coffee.
Loved the ambience.",2 months ago,DINING
5,NAN,2 months ago,DINING
2,Great place to hang out and have a coffee!,2 months ago,DELIVERY
5,Coffee was too good as expected and staff is also very friendly,2 months ago,DELIVERY
5,French vanilla was tooo good,2 months ago,DELIVERY
5,Taste waste not good,2 months ago,DINING
5,Horrible quality provided and the coffee tastes like water and the order came after 1 hour 10 mins,2 months ago,DELIVERY
5,"Amazing customer service! From the time I entered and was greeted by the security person at the door to the server who took my order and the server who served my food, it was a lovely experience! The French vanilla is to die for and the Boston cream doughnut definitely lived up to its name. Besides the nice interiors and even nicer staff made the visit worthwhile.",2 months ago,DELIVERY
5,Food and service both were as per Canadian standard,2 months ago,DINING
5,Great food and ambience. Will visit again!,2 months ago,DELIVERY
5,Mayank has given us amazing Straberry Shake. 😊😊😊😊😊👌👌👌,2 months ago,DELIVERY
5,"Great food, great ambiance. It’s a beautiful place and conveniently located.",2 months ago,DELIVERY
5,The choice of coffees and food is fantastic. And the staff is super friendly and proactive. Great experience overall.,2 months ago,DINING
5,"Wide array of coffee and desserts. Staff created a fun coffee tasting experience , telling us about the different types of coffee available and how they use.",2 months ago,DINING
5,"it is an amazing experience always, and I am a regular here because of how much I like it here! Mayank here was an amazing host like always and of course the food and drinks are delicious",2 months ago,DINING
3,NAN,2 months ago,DELIVERY
1,"Good Food, Good Service, Great Experience.",2 months ago,DELIVERY
5,Received only 9 timbits instead of 10,2 months ago,DINING
5,The staff are extremely friendly and provide amazing service .,2 months ago,DINING
5,sugar sachet not sent with coffee,2 months ago,DINING
5,Not followed the instructions and didn’t mention which drink in with extra espresso shot and normal one,2 months ago,DINING
5,"great service, really helpful and efficient staff 😊",2 months ago,DINING
5,Too Sweet,2 months ago,DINING
5,Tim bits ❤️,2 months ago,DINING
5,"loved what Akash Rathod did for me, my 4th cup of coffee and he finally got it right. love you guy's",2 months ago,DELIVERY
2,"I had placed an order for 3 small hot chocolates and #TimHortons managed to send only 1 with a bill attached for 3 after a wait of 40 mins. Upon ensuring, they were offering me beverages next day.",2 months ago,DELIVERY
5,NAN,2 months ago,DINING
1,To sweet,2 months ago,DELIVERY
